frame,ctrl_name,cam_idx,led_id,depth_m,facing_cos,brightness,area
84060002037538.png,right_controller,0,27,0.30884,0.95977,171.0,7.50
84060024224352.png,right_controller,0,0,0.22204,0.52990,62.0,3.50
84060024224352.png,right_controller,0,2,0.21157,0.84667,230.0,12.00
84060024224352.png,right_controller,0,3,0.21029,0.83352,233.0,12.50
84060024224352.png,right_controller,0,7,0.23283,0.39168,43.0,2.50
84060024224352.png,right_controller,0,13,0.22852,0.52289,78.0,4.00
84060024224352.png,right_controller,0,16,0.21689,0.75460,188.0,10.50
84060024224352.png,right_controller,0,22,0.31233,0.97157,218.0,8.50
84060024224352.png,right_controller,0,23,0.27878,0.52322,68.0,1.00
84060024224352.png,right_controller,0,26,0.30426,0.82743,122.0,7.00
84060024224352.png,right_controller,0,27,0.30961,0.95863,163.0,7.50
84060035316257.png,right_controller,0,0,0.22279,0.49385,66.0,2.00
84060035316257.png,right_controller,0,2,0.21006,0.86304,255.0,14.00
84060035316257.png,right_controller,0,3,0.21024,0.81204,251.0,12.50
84060035316257.png,right_controller,0,7,0.23029,0.42700,49.0,2.50
84060035316257.png,right_controller,0,13,0.22665,0.54468,87.0,4.00
84060035316257.png,right_controller,0,16,0.21611,0.75134,212.0,11.50
84060035316257.png,right_controller,0,22,0.31137,0.96645,178.0,8.50
84060035316257.png,right_controller,0,23,0.27998,0.55367,82.0,3.00
84060035316257.png,right_controller,0,26,0.30240,0.80972,113.0,1.50
84060035316257.png,right_controller,0,27,0.30960,0.96669,172.0,9.00
84060057671710.png,right_controller,0,0,0.22315,0.49153,63.0,2.00
84060057671710.png,right_controller,0,2,0.21040,0.86374,255.0,14.00
84060057671710.png,right_controller,0,3,0.21060,0.81040,204.0,10.50
84060057671710.png,right_controller,0,7,0.23062,0.42922,57.0,2.00
84060057671710.png,right_controller,0,13,0.22699,0.54569,84.0,5.50
84060057671710.png,right_controller,0,16,0.21646,0.75063,178.0,8.50
84060057671710.png,right_controller,0,22,0.31171,0.96620,189.0,9.00
84060057671710.png,right_controller,0,23,0.28034,0.55546,77.0,2.00
84060057671710.png,right_controller,0,26,0.30273,0.80862,90.0,1.00
84060057671710.png,right_controller,0,27,0.30995,0.96723,151.0,8.00
84060068620823.png,right_controller,0,0,0.22374,0.43206,58.0,3.00
84060068620823.png,right_controller,0,2,0.20800,0.87526,255.0,13.00
84060068620823.png,right_controller,0,3,0.21015,0.76885,212.0,11.00
84060068620823.png,right_controller,0,7,0.22676,0.47097,59.0,3.00
84060068620823.png,right_controller,0,13,0.22428,0.56178,99.0,5.00
84060068620823.png,right_controller,0,16,0.21522,0.72979,204.0,10.50
84060068620823.png,right_controller,0,22,0.30945,0.95935,200.0,8.00
84060068620823.png,right_controller,0,23,0.28107,0.59911,84.0,3.50
84060068620823.png,right_controller,0,26,0.29935,0.78481,128.0,6.50
84060068620823.png,right_controller,0,27,0.30893,0.97830,168.0,8.50
84060090813571.png,right_controller,0,0,0.22427,0.41623,41.0,1.50
84060090813571.png,right_controller,0,2,0.20782,0.87419,255.0,12.00
84060090813571.png,right_controller,0,3,0.21045,0.75622,204.0,11.00
84060090813571.png,right_controller,0,7,0.22620,0.47762,64.0,3.50
84060090813571.png,right_controller,0,13,0.22408,0.56045,94.0,4.50
84060090813571.png,right_controller,0,16,0.21539,0.71991,191.0,9.50
84060090813571.png,right_controller,0,22,0.30913,0.95830,171.0,8.00
84060090813571.png,right_controller,0,23,0.28149,0.60916,85.0,4.50
84060090813571.png,right_controller,0,26,0.29876,0.78018,122.0,6.00
84060090813571.png,right_controller,0,27,0.30889,0.98099,174.0,9.00
84060090813571.png,right_controller,0,29,0.25838,0.22508,28.0,1.00
84060101917363.png,right_controller,0,0,0.22543,0.35584,40.0,1.50
84060101917363.png,right_controller,0,2,0.20623,0.87727,255.0,14.00
84060101917363.png,right_controller,0,3,0.21069,0.70966,172.0,8.50
84060101917363.png,right_controller,0,7,0.22318,0.51420,72.0,4.00
84060101917363.png,right_controller,0,13,0.22217,0.56927,90.0,4.00
84060101917363.png,right_controller,0,16,0.21489,0.69180,183.0,9.50
84060101917363.png,right_controller,0,21,0.29834,0.84859,75.0,3.00
84060101917363.png,right_controller,0,22,0.30729,0.94934,213.0,9.50
84060101917363.png,right_controller,0,23,0.28254,0.64923,99.0,4.50
84060101917363.png,right_controller,0,26,0.29590,0.75524,140.0,7.50
84060101917363.png,right_controller,0,27,0.30821,0.98909,187.0,8.50
84060101917363.png,right_controller,0,29,0.25978,0.27855,37.0,1.00
84060124110740.png,right_controller,0,2,0.20615,0.87485,239.0,14.00
84060124110740.png,right_controller,0,3,0.21033,0.71256,189.0,8.50
84060124110740.png,right_controller,0,7,0.22331,0.50822,81.0,3.50
84060124110740.png,right_controller,0,13,0.22218,0.56493,105.0,4.00
84060124110740.png,right_controller,0,16,0.21468,0.69145,180.0,10.00
84060124110740.png,right_controller,0,21,0.29792,0.84685,152.0,7.00
84060124110740.png,right_controller,0,22,0.30718,0.95093,160.0,8.50
84060124110740.png,right_controller,0,23,0.28199,0.64558,110.0,4.00
84060124110740.png,right_controller,0,26,0.29596,0.75876,116.0,5.50
84060124110740.png,right_controller,0,27,0.30791,0.98865,157.0,8.50
84060124110740.png,right_controller,0,29,0.25918,0.27363,43.0,1.50
84060135218433.png,right_controller,0,0,0.22525,0.30037,36.0,1.50
84060135218433.png,right_controller,0,2,0.20384,0.87551,255.0,11.50
84060135218433.png,right_controller,0,3,0.20979,0.66477,168.0,8.50
84060135218433.png,right_controller,0,7,0.21957,0.54418,71.0,3.50
84060135218433.png,right_controller,0,13,0.21951,0.57369,104.0,5.50
84060135218433.png,right_controller,0,16,0.21340,0.66299,176.0,9.00
84060135218433.png,right_controller,0,21,0.29737,0.87122,171.0,6.50
84060135218433.png,right_controller,0,22,0.30442,0.93949,190.0,10.00
84060135218433.png,right_controller,0,23,0.28211,0.68367,104.0,5.00
84060135218433.png,right_controller,0,26,0.29222,0.73168,128.0,6.00
84060135218433.png,right_controller,0,27,0.30628,0.99429,181.0,8.50
84060135218433.png,right_controller,0,29,0.25969,0.32585,46.0,1.00
84060157386601.png,right_controller,0,2,0.20418,0.87445,255.0,12.50
84060157386601.png,right_controller,0,3,0.21013,0.66460,163.0,7.50
84060157386601.png,right_controller,0,7,0.21990,0.54288,81.0,4.00
84060157386601.png,right_controller,0,13,0.21987,0.57210,112.0,5.50
84060157386601.png,right_controller,0,16,0.21377,0.66192,173.0,9.00
84060157386601.png,right_controller,0,21,0.29768,0.87131,133.0,8.00
84060157386601.png,right_controller,0,22,0.30471,0.93987,179.0,8.50
84060157386601.png,right_controller,0,23,0.28241,0.68321,118.0,4.50
84060157386601.png,right_controller,0,26,0.29252,0.73231,131.0,5.00
84060157386601.png,right_controller,0,27,0.30657,0.99435,197.0,7.50
84060157386601.png,right_controller,0,29,0.25999,0.32517,48.0,1.50
84060168494695.png,right_controller,0,2,0.20307,0.87260,255.0,15.50
84060168494695.png,right_controller,0,3,0.21020,0.63264,143.0,8.00
84060168494695.png,right_controller,0,7,0.21780,0.56527,80.0,4.50
84060168494695.png,right_controller,0,13,0.21846,0.57660,104.0,5.00
84060168494695.png,right_controller,0,16,0.21330,0.64223,157.0,8.50
84060168494695.png,right_controller,0,21,0.29765,0.88573,148.0,9.00
84060168494695.png,right_controller,0,22,0.30320,0.93131,173.0,9.00
84060168494695.png,right_controller,0,23,0.28287,0.70657,115.0,6.50
84060168494695.png,right_controller,0,26,0.29036,0.71374,122.0,7.00
84060168494695.png,right_controller,0,27,0.30582,0.99676,162.0,8.00
84060168494695.png,right_controller,0,29,0.26074,0.35786,49.0,1.50
84060190704129.png,right_controller,0,2,0.20313,0.87465,255.0,13.50
84060190704129.png,right_controller,0,3,0.21039,0.63123,130.0,7.50
84060190704129.png,right_controller,0,7,0.21776,0.56987,94.0,4.50
84060190704129.png,right_controller,0,13,0.21845,0.58049,112.0,7.50
84060190704129.png,right_controller,0,16,0.21338,0.64338,151.0,8.00
84060190704129.png,right_controller,0,21,0.29787,0.88636,166.0,10.00
84060190704129.png,right_controller,0,22,0.30330,0.92988,192.0,9.00
84060190704129.png,right_controller,0,23,0.28316,0.70869,117.0,6.00
84060190704129.png,right_controller,0,26,0.29039,0.71096,115.0,6.00
84060190704129.png,right_controller,0,27,0.30601,0.99675,213.0,7.50
84060190704129.png,right_controller,0,29,0.26106,0.36082,69.0,2.50
84060201809652.png,right_controller,0,2,0.20357,0.86976,255.0,12.50
84060201809652.png,right_controller,0,3,0.21285,0.57535,129.0,7.50
84060201809652.png,right_controller,0,7,0.21648,0.61190,104.0,4.00
84060201809652.png,right_controller,0,13,0.21833,0.59115,117.0,5.00
84060201809652.png,right_controller,0,16,0.21491,0.61026,150.0,8.00
84060201809652.png,right_controller,0,21,0.29993,0.90852,161.0,9.00
84060201809652.png,right_controller,0,22,0.30282,0.91134,180.0,10.00
84060201809652.png,right_controller,0,23,0.28611,0.74733,139.0,7.50
84060201809652.png,right_controller,0,26,0.28883,0.67384,124.0,6.00
84060201809652.png,right_controller,0,27,0.30684,0.99832,205.0,8.00
84060201809652.png,right_controller,0,29,0.26455,0.41588,62.0,2.00
84060224020484.png,right_controller,0,2,0.20287,0.86649,255.0,12.00
84060224020484.png,right_controller,0,3,0.21225,0.56792,102.0,6.00
84060224020484.png,right_controller,0,7,0.21567,0.61270,112.0,5.50
84060224020484.png,right_controller,0,13,0.21766,0.58799,109.0,7.00
84060224020484.png,right_controller,0,16,0.21432,0.60353,132.0,7.00
84060224020484.png,right_controller,0,21,0.29923,0.91118,172.0,8.00
84060224020484.png,right_controller,0,22,0.30193,0.91009,191.0,10.00
84060224020484.png,right_controller,0,23,0.28542,0.75102,129.0,5.00
84060224020484.png,right_controller,0,26,0.28790,0.67145,107.0,5.00
84060224020484.png,right_controller,0,27,0.30601,0.99849,193.0,8.50
84060224020484.png,right_controller,0,29,0.26391,0.42138,63.0,1.00
84060235070192.png,right_controller,0,2,0.20181,0.84383,255.0,13.00
84060235070192.png,right_controller,0,3,0.21229,0.51870,112.0,5.50
84060235070192.png,right_controller,0,7,0.21356,0.62046,117.0,4.00
84060235070192.png,right_controller,0,13,0.21652,0.56885,123.0,7.00
84060235070192.png,right_controller,0,16,0.21411,0.55956,135.0,7.50
84060235070192.png,right_controller,0,21,0.29848,0.92792,153.0,8.00
84060235070192.png,right_controller,0,22,0.29951,0.89978,194.0,10.00
84060235070192.png,right_controller,0,23,0.28501,0.77468,131.0,7.50
84060235070192.png,right_controller,0,26,0.28499,0.65229,107.0,5.50
84060235070192.png,right_controller,0,27,0.30425,0.99858,205.0,10.50
84060235070192.png,right_controller,0,29,0.26395,0.45683,69.0,3.50
84060257318991.png,right_controller,0,2,0.20009,0.84276,255.0,14.00
84060257318991.png,right_controller,0,3,0.21017,0.52614,96.0,6.00
84060257318991.png,right_controller,0,7,0.21218,0.60977,110.0,5.50
84060257318991.png,right_controller,0,13,0.21497,0.56278,102.0,5.00
84060257318991.png,right_controller,0,16,0.21223,0.56171,128.0,7.00
84060257318991.png,right_controller,0,21,0.29642,0.92535,162.0,9.00
84060257318991.png,right_controller,0,22,0.29793,0.90440,187.0,9.50
84060257318991.png,right_controller,0,23,0.28273,0.76871,126.0,6.00
84060257318991.png,right_controller,0,26,0.28363,0.66103,96.0,6.00
84060257318991.png,right_controller,0,27,0.30239,0.99903,205.0,9.50
84060257318991.png,right_controller,0,29,0.26156,0.44836,68.0,3.50
84060268378560.png,right_controller,0,2,0.19942,0.82708,252.0,10.50
84060268378560.png,right_controller,0,3,0.21057,0.48519,98.0,5.00
84060268378560.png,right_controller,0,7,0.21051,0.62314,103.0,5.50
84060268378560.png,right_controller,0,13,0.21410,0.55440,117.0,6.50
84060268378560.png,right_controller,0,16,0.21226,0.52944,111.0,7.50
84060268378560.png,right_controller,0,21,0.29616,0.93783,174.0,8.00
84060268378560.png,right_controller,0,22,0.29616,0.89255,198.0,8.50
84060268378560.png,right_controller,0,23,0.28289,0.78951,118.0,7.50
84060268378560.png,right_controller,0,26,0.28136,0.64006,91.0,6.00
84060268378560.png,right_controller,0,27,0.30128,0.99772,222.0,10.00
84060268378560.png,right_controller,0,29,0.26214,0.47998,97.0,1.00
84060290594788.png,right_controller,0,2,0.20082,0.82994,255.0,10.50
84060290594788.png,right_controller,0,3,0.21247,0.47755,84.0,3.00
84060290594788.png,right_controller,0,7,0.21148,0.63731,111.0,6.00
84060290594788.png,right_controller,0,13,0.21525,0.56407,104.0,5.00
84060290594788.png,right_controller,0,16,0.21383,0.52914,103.0,6.50
84060290594788.png,right_controller,0,21,0.29801,0.94003,172.0,8.00
84060290594788.png,right_controller,0,22,0.29745,0.88647,146.0,8.50
84060290594788.png,right_controller,0,23,0.28505,0.79641,138.0,6.00
84060290594788.png,right_controller,0,26,0.28236,0.62899,106.0,5.00
84060290594788.png,right_controller,0,27,0.30292,0.99679,169.0,8.00
84060290594788.png,right_controller,0,29,0.26442,0.48995,92.0,3.50
84060301708043.png,right_controller,0,2,0.19920,0.82215,229.0,11.50
84060301708043.png,right_controller,0,3,0.21230,0.43800,73.0,3.00
84060301708043.png,right_controller,0,7,0.20853,0.66454,120.0,5.00
84060301708043.png,right_controller,0,13,0.21303,0.57131,103.0,7.00
84060301708043.png,right_controller,0,16,0.21284,0.50646,98.0,7.50
84060301708043.png,right_controller,0,21,0.29726,0.94965,166.0,8.00
84060301708043.png,right_controller,0,22,0.29488,0.86894,185.0,9.50
84060301708043.png,right_controller,0,23,0.28510,0.81932,133.0,7.50
84060301708043.png,right_controller,0,26,0.27903,0.59925,96.0,6.00
84060301708043.png,right_controller,0,27,0.30133,0.99320,209.0,10.00
84060301708043.png,right_controller,0,29,0.26495,0.52547,95.0,3.50
84060323936333.png,right_controller,0,2,0.19931,0.82249,229.0,11.50
84060323936333.png,right_controller,0,3,0.21245,0.43897,73.0,4.00
84060323936333.png,right_controller,0,7,0.20862,0.66414,118.0,5.50
84060323936333.png,right_controller,0,13,0.21313,0.57139,103.0,5.50
84060323936333.png,right_controller,0,16,0.21297,0.50715,99.0,5.00
84060323936333.png,right_controller,0,21,0.29739,0.94943,176.0,10.00
84060323936333.png,right_controller,0,22,0.29497,0.86929,185.0,8.00
84060323936333.png,right_controller,0,23,0.28524,0.81885,129.0,7.50
84060323936333.png,right_controller,0,26,0.27911,0.59983,108.0,4.00
84060323936333.png,right_controller,0,27,0.30145,0.99328,176.0,8.50
84060323936333.png,right_controller,0,29,0.26510,0.52470,107.0,4.00
84060334945419.png,right_controller,0,2,0.19992,0.80465,243.0,12.50
84060334945419.png,right_controller,0,3,0.21451,0.39462,67.0,3.50
84060334945419.png,right_controller,0,7,0.20780,0.68245,137.0,6.00
84060334945419.png,right_controller,0,13,0.21326,0.56673,120.0,6.00
84060334945419.png,right_controller,0,16,0.21437,0.47468,99.0,6.50
84060334945419.png,right_controller,0,21,0.29840,0.95952,168.0,8.50
84060334945419.png,right_controller,0,22,0.29399,0.85142,172.0,10.00
84060334945419.png,right_controller,0,23,0.28700,0.84006,151.0,7.50
84060334945419.png,right_controller,0,26,0.27743,0.57055,83.0,6.00
84060334945419.png,right_controller,0,27,0.30141,0.98853,180.0,8.50
84060334945419.png,right_controller,0,29,0.26746,0.55847,97.0,3.50
84060357186653.png,right_controller,0,2,0.20005,0.80214,216.0,10.00
84060357186653.png,right_controller,0,3,0.21469,0.39203,62.0,2.00
84060357186653.png,right_controller,0,7,0.20787,0.68091,132.0,7.50
84060357186653.png,right_controller,0,13,0.21341,0.56381,104.0,6.00
84060357186653.png,right_controller,0,16,0.21456,0.47139,87.0,6.00
84060357186653.png,right_controller,0,21,0.29847,0.96022,171.0,8.50
84060357186653.png,right_controller,0,22,0.29395,0.85118,189.0,9.50
84060357186653.png,right_controller,0,23,0.28707,0.84062,170.0,7.50
84060357186653.png,right_controller,0,26,0.27738,0.57027,94.0,7.00
84060357186653.png,right_controller,0,27,0.30139,0.98841,169.0,8.00
84060357186653.png,right_controller,0,29,0.26757,0.55946,105.0,6.50
84060368263161.png,right_controller,0,2,0.19809,0.78693,222.0,12.50
84060368263161.png,right_controller,0,3,0.21381,0.36012,63.0,3.00
84060368263161.png,right_controller,0,7,0.20482,0.68865,128.0,6.00
84060368263161.png,right_controller,0,13,0.21107,0.55616,119.0,5.00
84060368263161.png,right_controller,0,16,0.21318,0.44635,92.0,6.00
84060368263161.png,right_controller,0,22,0.29065,0.83967,192.0,9.00
84060368263161.png,right_controller,0,23,0.28584,0.85398,170.0,9.00
84060368263161.png,right_controller,0,26,0.27358,0.55258,110.0,5.50
84060368263161.png,right_controller,0,27,0.29879,0.98463,198.0,10.00
84060368263161.png,right_controller,0,29,0.26683,0.58184,114.0,4.50
84060390467865.png,right_controller,0,2,0.19847,0.78736,223.0,11.00
84060390467865.png,right_controller,0,3,0.21405,0.36449,58.0,2.00
84060390467865.png,right_controller,0,7,0.20533,0.68447,142.0,7.50
84060390467865.png,right_controller,0,13,0.21152,0.55404,116.0,7.00
84060390467865.png,right_controller,0,16,0.21352,0.44812,94.0,5.00
84060390467865.png,right_controller,0,22,0.29111,0.84232,183.0,9.00
84060390467865.png,right_controller,0,23,0.28606,0.85142,131.0,8.00
84060390467865.png,right_controller,0,26,0.27411,0.55685,89.0,5.00
84060390467865.png,right_controller,0,27,0.29916,0.98543,207.0,9.00
84060390467865.png,right_controller,0,29,0.26700,0.57767,115.0,5.50
84060401556628.png,right_controller,0,2,0.19763,0.77899,250.0,11.00
84060401556628.png,right_controller,0,3,0.21418,0.34079,57.0,2.50
84060401556628.png,right_controller,0,7,0.20351,0.69678,124.0,7.50
84060401556628.png,right_controller,0,13,0.21025,0.55490,119.0,6.00
84060401556628.png,right_controller,0,16,0.21311,0.43287,88.0,4.00
84060401556628.png,right_controller,0,22,0.28920,0.83098,202.0,8.50
84060401556628.png,right_controller,0,23,0.28602,0.86264,164.0,7.50
84060401556628.png,right_controller,0,26,0.27173,0.53907,96.0,4.50
84060401556628.png,right_controller,0,27,0.29790,0.98169,222.0,10.00
84060401556628.png,right_controller,0,29,0.26737,0.59632,127.0,4.00
